,TRANSACTION_ID,TX_DATETIME,TX_DATE,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
11536,11536,2020-04-17 10:44:07,2020-04-17,277,215,12.16,1421047,16,0,0
11537,11537,2020-04-17 10:44:31,2020-04-17,235,9,3.35,1421071,16,0,0
11538,11538,2020-04-17 10:45:51,2020-04-17,220,17,50.58,1421151,16,0,0
11539,11539,2020-04-17 10:47:13,2020-04-17,109,154,82.10000000000001,1421233,16,1,4
11540,11540,2020-04-17 10:48:39,2020-04-17,369,184,104.35,1421319,16,0,0
11541,11541,2020-04-17 10:48:45,2020-04-17,68,112,35.34,1421325,16,0,0
11542,11542,2020-04-17 10:48:46,2020-04-17,111,3,90.52,1421326,16,0,0
11543,11543,2020-04-17 10:49:27,2020-04-17,406,58,114.29,1421367,16,0,0
11544,11544,2020-04-17 10:50:05,2020-04-17,336,96,20.45,1421405,16,0,0
11545,11545,2020-04-17 10:50:45,2020-04-17,46,101,40.44,1421445,16,0,0
11546,11546,2020-04-17 10:50:59,2020-04-17,92,56,82.81,1421459,16,0,0
11547,11547,2020-04-17 10:51:09,2020-04-17,275,120,29.18,1421469,16,0,0
11548,11548,2020-04-17 10:51:33,2020-04-17,444,135,18.42,1421493,16,0,0
11549,11549,2020-04-17 10:51:48,2020-04-17,429,159,31.34,1421508,16,0,0
11550,11550,2020-04-17 10:52:29,2020-04-17,6,205,6.6,1421549,16,0,0
11551,11551,2020-04-17 10:53:21,2020-04-17,329,170,114.83,1421601,16,0,0
11552,11552,2020-04-17 10:54:06,2020-04-17,285,89,43.67,1421646,16,0,0
11553,11553,2020-04-17 10:54:09,2020-04-17,22,99,35.53,1421649,16,0,0
11554,11554,2020-04-17 10:54:48,2020-04-17,190,208,171.525,1421688,16,1,4
11555,11555,2020-04-17 10:54:58,2020-04-17,266,27,10.98,1421698,16,0,0
11556,11556,2020-04-17 10:55:06,2020-04-17,229,135,88.22,1421706,16,0,0
11557,11557,2020-04-17 10:55:20,2020-04-17,439,170,36.03,1421720,16,0,0
11558,11558,2020-04-17 10:55:53,2020-04-17,402,18,82.29,1421753,16,0,0
11559,11559,2020-04-17 10:58:00,2020-04-17,22,99,24.23,1421880,16,0,0
11560,11560,2020-04-17 10:58:03,2020-04-17,117,67,42.95,1421883,16,0,0
11561,11561,2020-04-17 10:58:22,2020-04-17,369,184,39.59,1421902,16,0,0
11562,11562,2020-04-17 10:58:59,2020-04-17,104,82,23.15,1421939,16,0,0
11563,11563,2020-04-17 10:59:31,2020-04-17,90,6,6.23,1421971,16,0,0
11564,11564,2020-04-17 11:00:11,2020-04-17,382,202,15.15,1422011,16,0,0
11565,11565,2020-04-17 11:01:58,2020-04-17,234,24,45.46,1422118,16,0,0
11566,11566,2020-04-17 11:02:19,2020-04-17,121,205,12.36,1422139,16,0,0
11567,11567,2020-04-17 11:06:01,2020-04-17,135,49,71.15,1422361,16,0,0
11568,11568,2020-04-17 11:06:04,2020-04-17,290,219,42.02,1422364,16,0,0
11569,11569,2020-04-17 11:07:02,2020-04-17,369,184,96.8,1422422,16,1,4
11570,11570,2020-04-17 11:08:19,2020-04-17,0,29,81.38,1422499,16,0,0
11571,11571,2020-04-17 11:08:36,2020-04-17,134,144,62.64,1422516,16,0,0
11572,11572,2020-04-17 11:09:30,2020-04-17,282,163,2.06,1422570,16,0,0
11573,11573,2020-04-17 11:09:58,2020-04-17,97,136,8.23,1422598,16,0,0
11574,11574,2020-04-17 11:10:35,2020-04-17,146,141,15.1,1422635,16,0,0
11575,11575,2020-04-17 11:13:05,2020-04-17,51,60,55.65,1422785,16,0,0
11576,11576,2020-04-17 11:14:05,2020-04-17,148,151,74.6,1422845,16,1,4
11577,11577,2020-04-17 11:15:06,2020-04-17,274,108,268.875,1422906,16,1,4
11578,11578,2020-04-17 11:15:12,2020-04-17,156,222,142.82500000000002,1422912,16,1,4
11579,11579,2020-04-17 11:15:28,2020-04-17,435,113,27.46,1422928,16,0,0
11580,11580,2020-04-17 11:16:05,2020-04-17,355,72,30.73,1422965,16,0,0
11581,11581,2020-04-17 11:16:17,2020-04-17,376,56,21.23,1422977,16,0,0
11582,11582,2020-04-17 11:17:52,2020-04-17,140,28,49.81,1423072,16,0,0
11583,11583,2020-04-17 11:18:06,2020-04-17,38,163,22.22,1423086,16,0,0
11584,11584,2020-04-17 11:18:36,2020-04-17,270,119,19.59,1423116,16,0,0
11585,11585,2020-04-17 11:19:11,2020-04-17,237,18,25.72,1423151,16,0,0
11586,11586,2020-04-17 11:19:14,2020-04-17,271,209,9.47,1423154,16,0,0
11587,11587,2020-04-17 11:19:54,2020-04-17,414,191,112.11,1423194,16,0,0
11588,11588,2020-04-17 11:21:08,2020-04-17,371,124,95.14,1423268,16,0,0
11589,11589,2020-04-17 11:22:42,2020-04-17,237,18,32.6,1423362,16,0,0
11590,11590,2020-04-17 11:22:56,2020-04-17,201,206,144.85,1423376,16,0,0
11591,11591,2020-04-17 11:23:03,2020-04-17,121,205,54.57,1423383,16,0,0
11592,11592,2020-04-17 11:23:14,2020-04-17,349,99,37.15,1423394,16,0,0
11593,11593,2020-04-17 11:23:15,2020-04-17,348,85,180.64,1423395,16,0,0
11594,11594,2020-04-17 11:23:21,2020-04-17,38,78,38.36,1423401,16,0,0
11595,11595,2020-04-17 11:24:58,2020-04-17,180,223,2.19,1423498,16,0,0
11596,11596,2020-04-17 11:27:27,2020-04-17,437,203,39.22,1423647,16,0,0
11597,11597,2020-04-17 11:27:31,2020-04-17,379,96,41.97,1423651,16,0,0
11598,11598,2020-04-17 11:27:41,2020-04-17,194,216,26.53,1423661,16,0,0
11599,11599,2020-04-17 11:27:44,2020-04-17,435,197,30.6,1423664,16,0,0
11600,11600,2020-04-17 11:28:21,2020-04-17,354,55,11.36,1423701,16,0,0
11601,11601,2020-04-17 11:28:54,2020-04-17,312,38,77.84,1423734,16,0,0
11602,11602,2020-04-17 11:32:25,2020-04-17,144,6,58.01,1423945,16,0,0
11603,11603,2020-04-17 11:34:51,2020-04-17,426,50,14.0,1424091,16,0,0
11604,11604,2020-04-17 11:35:00,2020-04-17,209,218,22.62,1424100,16,0,0
11605,11605,2020-04-17 11:37:10,2020-04-17,65,95,9.35,1424230,16,0,0
11606,11606,2020-04-17 11:37:19,2020-04-17,58,27,33.56,1424239,16,0,0
11607,11607,2020-04-17 11:40:41,2020-04-17,6,163,30.92,1424441,16,0,0
11608,11608,2020-04-17 11:42:22,2020-04-17,403,134,34.09,1424542,16,0,0
11609,11609,2020-04-17 11:48:39,2020-04-17,277,216,14.95,1424919,16,0,0
11610,11610,2020-04-17 11:49:16,2020-04-17,348,85,149.85,1424956,16,0,0
11611,11611,2020-04-17 11:53:06,2020-04-17,273,130,22.68,1425186,16,0,0
11612,11612,2020-04-17 11:53:21,2020-04-17,148,151,14.45,1425201,16,0,0
11613,11613,2020-04-17 11:53:28,2020-04-17,400,228,36.12,1425208,16,0,0
11614,11614,2020-04-17 11:54:17,2020-04-17,144,6,30.54,1425257,16,0,0
11615,11615,2020-04-17 11:54:27,2020-04-17,239,199,51.28,1425267,16,0,0
11616,11616,2020-04-17 11:55:11,2020-04-17,158,8,25.72,1425311,16,0,0
11617,11617,2020-04-17 11:57:06,2020-04-17,322,89,27.76,1425426,16,0,0
11618,11618,2020-04-17 12:01:42,2020-04-17,97,136,10.58,1425702,16,0,0
11619,11619,2020-04-17 12:02:10,2020-04-17,419,90,3.98,1425730,16,0,0
11620,11620,2020-04-17 12:03:16,2020-04-17,398,153,18.99,1425796,16,0,0
11621,11621,2020-04-17 12:06:09,2020-04-17,360,184,65.6,1425969,16,0,0
11622,11622,2020-04-17 12:07:39,2020-04-17,335,166,50.59,1426059,16,0,0
11623,11623,2020-04-17 12:09:03,2020-04-17,286,204,1.76,1426143,16,0,0
11624,11624,2020-04-17 12:11:08,2020-04-17,328,37,84.44,1426268,16,0,0
11625,11625,2020-04-17 12:11:37,2020-04-17,158,115,56.89,1426297,16,0,0
11626,11626,2020-04-17 12:12:10,2020-04-17,5,200,33.06,1426330,16,0,0
11627,11627,2020-04-17 12:12:59,2020-04-17,154,128,23.09,1426379,16,0,0
11628,11628,2020-04-17 12:13:07,2020-04-17,268,180,125.02,1426387,16,0,0
11629,11629,2020-04-17 12:13:16,2020-04-17,243,16,158.0,1426396,16,0,0
11630,11630,2020-04-17 12:16:46,2020-04-17,58,66,87.07499999999999,1426606,16,1,4
11631,11631,2020-04-17 12:18:38,2020-04-17,220,17,27.2,1426718,16,0,0
11632,11632,2020-04-17 12:19:07,2020-04-17,335,80,112.16,1426747,16,0,0
11633,11633,2020-04-17 12:19:32,2020-04-17,290,219,52.16,1426772,16,0,0
11634,11634,2020-04-17 12:19:54,2020-04-17,379,96,27.87,1426794,16,0,0
11635,11635,2020-04-17 12:22:55,2020-04-17,201,175,181.59,1426975,16,0,0
11636,11636,2020-04-17 12:23:15,2020-04-17,134,29,32.56,1426995,16,0,0
11637,11637,2020-04-17 12:23:30,2020-04-17,89,180,69.39,1427010,16,0,0
11638,11638,2020-04-17 12:25:40,2020-04-17,156,79,56.82,1427140,16,0,0
11639,11639,2020-04-17 12:26:40,2020-04-17,356,176,95.84,1427200,16,0,0
11640,11640,2020-04-17 12:27:46,2020-04-17,191,170,100.6,1427266,16,0,0
11641,11641,2020-04-17 12:27:53,2020-04-17,323,208,5.77,1427273,16,0,0
11642,11642,2020-04-17 12:28:08,2020-04-17,194,216,83.2,1427288,16,0,0
11643,11643,2020-04-17 12:30:07,2020-04-17,104,82,24.75,1427407,16,0,0
11644,11644,2020-04-17 12:30:26,2020-04-17,124,215,52.25,1427426,16,0,0
11645,11645,2020-04-17 12:30:32,2020-04-17,238,110,7.9,1427432,16,0,0
11646,11646,2020-04-17 12:32:35,2020-04-17,81,80,20.49,1427555,16,0,0
11647,11647,2020-04-17 12:33:15,2020-04-17,233,147,47.97,1427595,16,0,0
11648,11648,2020-04-17 12:34:10,2020-04-17,100,105,16.29,1427650,16,0,0
11649,11649,2020-04-17 12:34:51,2020-04-17,237,18,11.46,1427691,16,0,0
11650,11650,2020-04-17 12:35:59,2020-04-17,128,131,33.37,1427759,16,0,0
11651,11651,2020-04-17 12:37:26,2020-04-17,312,38,103.91,1427846,16,0,0
11652,11652,2020-04-17 12:39:59,2020-04-17,144,6,115.34,1427999,16,0,0
11653,11653,2020-04-17 12:49:07,2020-04-17,389,187,77.43,1428547,16,0,0
11654,11654,2020-04-17 12:49:10,2020-04-17,233,148,16.21,1428550,16,0,0
11655,11655,2020-04-17 12:49:28,2020-04-17,148,33,51.97,1428568,16,0,0
11656,11656,2020-04-17 12:50:25,2020-04-17,323,68,3.74,1428625,16,0,0
11657,11657,2020-04-17 12:52:10,2020-04-17,381,223,56.3,1428730,16,1,4
11658,11658,2020-04-17 12:52:51,2020-04-17,52,94,131.29,1428771,16,0,0
11659,11659,2020-04-17 12:53:28,2020-04-17,122,183,19.95,1428808,16,0,0
11660,11660,2020-04-17 12:54:27,2020-04-17,389,89,60.68,1428867,16,0,0
11661,11661,2020-04-17 12:56:07,2020-04-17,323,51,9.0,1428967,16,0,0
11662,11662,2020-04-17 13:00:23,2020-04-17,46,34,29.18,1429223,16,0,0
11663,11663,2020-04-17 13:01:44,2020-04-17,154,29,22.64,1429304,16,0,0
11664,11664,2020-04-17 13:01:55,2020-04-17,352,181,29.21,1429315,16,0,0
11665,11665,2020-04-17 13:05:48,2020-04-17,53,88,8.81,1429548,16,0,0
11666,11666,2020-04-17 13:05:49,2020-04-17,447,219,140.09,1429549,16,0,0
11667,11667,2020-04-17 13:06:07,2020-04-17,55,113,14.69,1429567,16,0,0
11668,11668,2020-04-17 13:07:05,2020-04-17,199,47,29.25,1429625,16,0,0
11669,11669,2020-04-17 13:07:55,2020-04-17,144,6,102.69999999999999,1429675,16,1,4
11670,11670,2020-04-17 13:08:11,2020-04-17,121,205,25.61,1429691,16,0,0
11671,11671,2020-04-17 13:09:28,2020-04-17,314,198,117.1,1429768,16,0,0
11672,11672,2020-04-17 13:09:34,2020-04-17,387,168,81.9,1429774,16,0,0
11673,11673,2020-04-17 13:09:58,2020-04-17,249,94,23.45,1429798,16,0,0
11674,11674,2020-04-17 13:14:07,2020-04-17,287,11,11.775,1430047,16,1,4
11675,11675,2020-04-17 13:15:19,2020-04-17,392,134,81.89,1430119,16,0,0
11676,11676,2020-04-17 13:24:44,2020-04-17,287,11,11.85,1430684,16,0,0
11677,11677,2020-04-17 13:25:16,2020-04-17,369,184,116.17,1430716,16,0,0
11678,11678,2020-04-17 13:26:39,2020-04-17,158,8,126.44,1430799,16,0,0
11679,11679,2020-04-17 13:27:09,2020-04-17,268,180,35.27,1430829,16,0,0
11680,11680,2020-04-17 13:28:07,2020-04-17,430,10,1.43,1430887,16,0,0
11681,11681,2020-04-17 13:28:52,2020-04-17,290,219,74.23,1430932,16,0,0
11682,11682,2020-04-17 13:29:00,2020-04-17,139,138,49.74,1430940,16,0,0
11683,11683,2020-04-17 13:30:03,2020-04-17,321,85,17.58,1431003,16,0,0
11684,11684,2020-04-17 13:30:35,2020-04-17,45,225,59.7,1431035,16,0,0
11685,11685,2020-04-17 13:32:39,2020-04-17,22,65,21.025,1431159,16,1,4
11686,11686,2020-04-17 13:34:13,2020-04-17,341,145,197.49,1431253,16,0,0
11687,11687,2020-04-17 13:34:14,2020-04-17,62,152,11.91,1431254,16,0,0
11688,11688,2020-04-17 13:38:02,2020-04-17,326,124,61.26,1431482,16,0,0
11689,11689,2020-04-17 13:40:01,2020-04-17,127,80,20.77,1431601,16,0,0
11690,11690,2020-04-17 13:41:07,2020-04-17,98,142,2.47,1431667,16,0,0
11691,11691,2020-04-17 13:41:48,2020-04-17,329,170,110.45,1431708,16,0,0
11692,11692,2020-04-17 13:43:29,2020-04-17,395,130,139.35,1431809,16,0,0
11693,11693,2020-04-17 13:43:29,2020-04-17,403,134,68.56,1431809,16,0,0
11694,11694,2020-04-17 13:44:30,2020-04-17,259,176,9.26,1431870,16,0,0
11695,11695,2020-04-17 13:44:57,2020-04-17,435,81,34.91,1431897,16,0,0
11696,11696,2020-04-17 13:45:03,2020-04-17,25,17,75.81,1431903,16,0,0
11697,11697,2020-04-17 13:46:38,2020-04-17,291,13,70.2,1431998,16,0,0
11698,11698,2020-04-17 13:49:12,2020-04-17,53,88,4.37,1432152,16,0,0
11699,11699,2020-04-17 13:49:17,2020-04-17,380,124,29.25,1432157,16,0,0
11700,11700,2020-04-17 13:49:42,2020-04-17,52,94,80.85,1432182,16,0,0
11701,11701,2020-04-17 13:50:28,2020-04-17,371,54,69.66,1432228,16,0,0
11702,11702,2020-04-17 13:52:17,2020-04-17,155,11,67.18,1432337,16,0,0
11703,11703,2020-04-17 13:54:14,2020-04-17,328,37,109.07,1432454,16,0,0
11704,11704,2020-04-17 13:55:25,2020-04-17,291,13,57.2,1432525,16,0,0
11705,11705,2020-04-17 13:55:30,2020-04-17,5,200,34.99,1432530,16,0,0
11706,11706,2020-04-17 13:57:05,2020-04-17,314,214,136.34,1432625,16,0,0
11707,11707,2020-04-17 13:57:07,2020-04-17,440,142,4.84,1432627,16,0,0
11708,11708,2020-04-17 13:59:23,2020-04-17,170,135,11.64,1432763,16,0,0
11709,11709,2020-04-17 13:59:33,2020-04-17,131,187,49.08,1432773,16,0,0
11710,11710,2020-04-17 13:59:41,2020-04-17,335,166,16.5,1432781,16,0,0
11711,11711,2020-04-17 13:59:44,2020-04-17,271,40,12.27,1432784,16,0,0
11712,11712,2020-04-17 14:00:30,2020-04-17,274,53,58.45,1432830,16,0,0
11713,11713,2020-04-17 14:02:25,2020-04-17,47,41,60.76,1432945,16,0,0
11714,11714,2020-04-17 14:02:33,2020-04-17,335,80,98.55,1432953,16,0,0
11715,11715,2020-04-17 14:07:46,2020-04-17,140,28,76.56,1433266,16,0,0
11716,11716,2020-04-17 14:08:24,2020-04-17,154,164,46.34,1433304,16,0,0
11717,11717,2020-04-17 14:08:37,2020-04-17,161,37,115.32,1433317,16,0,0
11718,11718,2020-04-17 14:09:26,2020-04-17,159,210,103.71,1433366,16,0,0
11719,11719,2020-04-17 14:10:51,2020-04-17,33,64,43.15,1433451,16,0,0
11720,11720,2020-04-17 14:11:00,2020-04-17,67,83,106.36,1433460,16,0,0
11721,11721,2020-04-17 14:12:17,2020-04-17,297,155,123.03,1433537,16,0,0
11722,11722,2020-04-17 14:15:46,2020-04-17,321,85,38.03,1433746,16,0,0
11723,11723,2020-04-17 14:16:02,2020-04-17,229,135,131.42,1433762,16,0,0
11724,11724,2020-04-17 14:18:52,2020-04-17,447,219,72.47,1433932,16,0,0
11725,11725,2020-04-17 14:19:52,2020-04-17,9,84,116.6,1433992,16,0,0
11726,11726,2020-04-17 14:22:15,2020-04-17,216,99,23.87,1434135,16,0,0
11727,11727,2020-04-17 14:24:21,2020-04-17,69,200,96.05000000000001,1434261,16,1,4
11728,11728,2020-04-17 14:28:25,2020-04-17,379,96,35.47,1434505,16,0,0
11729,11729,2020-04-17 14:29:33,2020-04-17,169,151,18.84,1434573,16,0,0
11730,11730,2020-04-17 14:31:05,2020-04-17,342,209,35.84,1434665,16,0,0
11731,11731,2020-04-17 14:32:05,2020-04-17,155,11,76.44,1434725,16,0,0
11732,11732,2020-04-17 14:32:13,2020-04-17,221,41,20.28,1434733,16,0,0
11733,11733,2020-04-17 14:32:21,2020-04-17,203,42,11.14,1434741,16,0,0
11734,11734,2020-04-17 14:33:52,2020-04-17,144,14,31.75,1434832,16,0,0
11735,11735,2020-04-17 14:34:27,2020-04-17,86,91,67.54,1434867,16,0,0
11736,11736,2020-04-17 14:35:58,2020-04-17,212,4,88.0,1434958,16,0,0
11737,11737,2020-04-17 14:36:21,2020-04-17,41,79,4.77,1434981,16,0,0
11738,11738,2020-04-17 14:36:54,2020-04-17,352,48,34.01,1435014,16,0,0
11739,11739,2020-04-17 14:37:40,2020-04-17,389,187,112.15,1435060,16,0,0
11740,11740,2020-04-17 14:41:23,2020-04-17,36,175,7.79,1435283,16,0,0
11741,11741,2020-04-17 14:43:46,2020-04-17,179,115,47.98,1435426,16,0,0
11742,11742,2020-04-17 14:45:06,2020-04-17,89,156,26.17,1435506,16,0,0
11743,11743,2020-04-17 14:48:16,2020-04-17,237,130,17.5,1435696,16,0,0
11744,11744,2020-04-17 14:51:22,2020-04-17,302,36,11.19,1435882,16,0,0
11745,11745,2020-04-17 14:52:34,2020-04-17,287,11,13.65,1435954,16,0,0
11746,11746,2020-04-17 14:54:12,2020-04-17,389,89,87.92,1436052,16,0,0
11747,11747,2020-04-17 14:54:50,2020-04-17,415,146,68.95,1436090,16,0,0
11748,11748,2020-04-17 15:02:51,2020-04-17,5,200,53.98,1436571,16,0,0
11749,11749,2020-04-17 15:05:20,2020-04-17,144,6,45.3,1436720,16,0,0
11750,11750,2020-04-17 15:11:15,2020-04-17,270,198,48.925,1437075,16,1,4
11751,11751,2020-04-17 15:15:01,2020-04-17,329,226,97.36,1437301,16,0,0
11752,11752,2020-04-17 15:15:14,2020-04-17,382,43,13.38,1437314,16,0,0
11753,11753,2020-04-17 15:15:29,2020-04-17,255,93,90.33,1437329,16,0,0
11754,11754,2020-04-17 15:17:07,2020-04-17,267,35,4.85,1437427,16,0,0
11755,11755,2020-04-17 15:17:29,2020-04-17,113,161,139.43,1437449,16,0,0
11756,11756,2020-04-17 15:18:36,2020-04-17,25,141,47.29,1437516,16,0,0
11757,11757,2020-04-17 15:19:08,2020-04-17,90,14,33.97,1437548,16,0,0
11758,11758,2020-04-17 15:19:15,2020-04-17,290,219,68.53,1437555,16,0,0
11759,11759,2020-04-17 15:21:15,2020-04-17,109,154,136.8,1437675,16,0,0
11760,11760,2020-04-17 15:22:38,2020-04-17,49,26,14.59,1437758,16,0,0
11761,11761,2020-04-17 15:25:38,2020-04-17,349,99,99.63,1437938,16,0,0
11762,11762,2020-04-17 15:26:08,2020-04-17,163,229,69.51,1437968,16,0,0
11763,11763,2020-04-17 15:26:22,2020-04-17,23,165,16.37,1437982,16,0,0
11764,11764,2020-04-17 15:28:25,2020-04-17,414,191,81.08,1438105,16,0,0
11765,11765,2020-04-17 15:30:39,2020-04-17,87,99,24.83,1438239,16,0,0
11766,11766,2020-04-17 15:32:32,2020-04-17,188,181,19.03,1438352,16,0,0
11767,11767,2020-04-17 15:33:19,2020-04-17,335,80,44.26,1438399,16,0,0
11768,11768,2020-04-17 15:34:39,2020-04-17,439,97,9.66,1438479,16,0,0
11769,11769,2020-04-17 15:34:44,2020-04-17,90,6,58.08,1438484,16,0,0
11770,11770,2020-04-17 15:35:37,2020-04-17,230,33,58.97,1438537,16,0,0
11771,11771,2020-04-17 15:41:34,2020-04-17,233,147,31.62,1438894,16,0,0
11772,11772,2020-04-17 15:41:52,2020-04-17,68,85,23.67,1438912,16,0,0
11773,11773,2020-04-17 15:41:53,2020-04-17,208,173,33.65,1438913,16,0,0
11774,11774,2020-04-17 15:42:52,2020-04-17,374,161,1.1,1438972,16,0,0
11775,11775,2020-04-17 15:47:17,2020-04-17,62,152,56.55,1439237,16,0,0
11776,11776,2020-04-17 15:49:20,2020-04-17,245,200,61.24,1439360,16,0,0
11777,11777,2020-04-17 15:51:39,2020-04-17,439,170,18.23,1439499,16,0,0
11778,11778,2020-04-17 15:52:22,2020-04-17,55,113,66.31,1439542,16,0,0
11779,11779,2020-04-17 15:55:34,2020-04-17,180,58,10.75,1439734,16,0,0
11780,11780,2020-04-17 15:55:41,2020-04-17,170,135,7.7,1439741,16,0,0
11781,11781,2020-04-17 15:58:38,2020-04-17,28,17,144.5,1439918,16,1,4
11782,11782,2020-04-17 16:00:49,2020-04-17,243,16,127.05,1440049,16,0,0
11783,11783,2020-04-17 16:01:38,2020-04-17,131,187,23.21,1440098,16,0,0
11784,11784,2020-04-17 16:02:27,2020-04-17,37,54,5.81,1440147,16,0,0
11785,11785,2020-04-17 16:03:28,2020-04-17,365,222,19.83,1440208,16,0,0
11786,11786,2020-04-17 16:04:35,2020-04-17,36,206,23.27,1440275,16,0,0
11787,11787,2020-04-17 16:04:51,2020-04-17,221,68,151.17,1440291,16,0,0
11788,11788,2020-04-17 16:05:01,2020-04-17,65,161,7.24,1440301,16,0,0
11789,11789,2020-04-17 16:06:21,2020-04-17,9,84,146.9,1440381,16,0,0
11790,11790,2020-04-17 16:11:36,2020-04-17,303,109,53.62,1440696,16,0,0
11791,11791,2020-04-17 16:12:21,2020-04-17,89,180,70.3,1440741,16,0,0
11792,11792,2020-04-17 16:13:42,2020-04-17,372,135,11.52,1440822,16,0,0
11793,11793,2020-04-17 16:14:30,2020-04-17,36,175,15.26,1440870,16,0,0
11794,11794,2020-04-17 16:15:43,2020-04-17,94,179,60.36,1440943,16,0,0
11795,11795,2020-04-17 16:16:03,2020-04-17,68,85,4.93,1440963,16,0,0
11796,11796,2020-04-17 16:17:44,2020-04-17,279,27,132.71,1441064,16,0,0
11797,11797,2020-04-17 16:20:32,2020-04-17,22,99,39.97,1441232,16,0,0
11798,11798,2020-04-17 16:21:00,2020-04-17,314,119,111.66,1441260,16,0,0
11799,11799,2020-04-17 16:21:25,2020-04-17,221,68,32.07,1441285,16,0,0
11800,11800,2020-04-17 16:23:21,2020-04-17,394,77,60.13,1441401,16,0,0
11801,11801,2020-04-17 16:27:29,2020-04-17,0,144,91.75,1441649,16,0,0
11802,11802,2020-04-17 16:27:48,2020-04-17,398,153,12.99,1441668,16,0,0
11803,11803,2020-04-17 16:28:02,2020-04-17,95,208,90.83,1441682,16,0,0
11804,11804,2020-04-17 16:30:27,2020-04-17,440,120,28.11,1441827,16,0,0
11805,11805,2020-04-17 16:32:13,2020-04-17,423,35,72.0,1441933,16,1,4
11806,11806,2020-04-17 16:33:42,2020-04-17,194,216,61.69,1442022,16,0,0
11807,11807,2020-04-17 16:33:47,2020-04-17,81,80,15.99,1442027,16,0,0
11808,11808,2020-04-17 16:33:53,2020-04-17,119,54,82.3,1442033,16,0,0
11809,11809,2020-04-17 16:34:29,2020-04-17,69,200,46.2,1442069,16,0,0
11810,11810,2020-04-17 16:35:21,2020-04-17,104,82,11.79,1442121,16,0,0
11811,11811,2020-04-17 16:37:30,2020-04-17,96,150,118.42,1442250,16,0,0
11812,11812,2020-04-17 16:38:09,2020-04-17,290,219,43.1,1442289,16,0,0
11813,11813,2020-04-17 16:39:10,2020-04-17,289,168,4.16,1442350,16,0,0
11814,11814,2020-04-17 16:39:25,2020-04-17,275,112,24.03,1442365,16,0,0
11815,11815,2020-04-17 16:40:44,2020-04-17,135,25,19.99,1442444,16,0,0
11816,11816,2020-04-17 16:43:41,2020-04-17,416,86,35.26,1442621,16,0,0
11817,11817,2020-04-17 16:43:51,2020-04-17,180,223,2.06,1442631,16,0,0
11818,11818,2020-04-17 16:45:30,2020-04-17,380,124,88.45,1442730,16,0,0
11819,11819,2020-04-17 16:46:00,2020-04-17,148,151,36.07,1442760,16,0,0
11820,11820,2020-04-17 16:47:27,2020-04-17,314,119,49.63,1442847,16,0,0
11821,11821,2020-04-17 16:47:42,2020-04-17,307,78,61.43,1442862,16,0,0
11822,11822,2020-04-17 16:50:14,2020-04-17,179,115,21.71,1443014,16,0,0
11823,11823,2020-04-17 16:54:55,2020-04-17,194,216,71.06,1443295,16,0,0
11824,11824,2020-04-17 16:59:48,2020-04-17,124,215,44.34,1443588,16,0,0
11825,11825,2020-04-17 17:01:09,2020-04-17,68,112,10.86,1443669,16,0,0
11826,11826,2020-04-17 17:01:40,2020-04-17,315,92,28.74,1443700,16,0,0
11827,11827,2020-04-17 17:02:22,2020-04-17,419,90,37.925,1443742,16,1,4
11828,11828,2020-04-17 17:04:27,2020-04-17,180,58,2.23,1443867,16,0,0
11829,11829,2020-04-17 17:08:59,2020-04-17,180,223,4.58,1444139,16,0,0
11830,11830,2020-04-17 17:10:23,2020-04-17,266,27,9.28,1444223,16,0,0
11831,11831,2020-04-17 17:13:08,2020-04-17,62,157,40.6,1444388,16,0,0
11832,11832,2020-04-17 17:14:56,2020-04-17,387,168,77.12,1444496,16,0,0
11833,11833,2020-04-17 17:14:57,2020-04-17,423,35,13.17,1444497,16,0,0
11834,11834,2020-04-17 17:16:28,2020-04-17,40,133,135.78,1444588,16,0,0
11835,11835,2020-04-17 17:17:32,2020-04-17,65,161,10.18,1444652,16,0,0
11836,11836,2020-04-17 17:19:46,2020-04-17,395,130,33.49,1444786,16,0,0
11837,11837,2020-04-17 17:20:13,2020-04-17,112,104,22.55,1444813,16,0,0
11838,11838,2020-04-17 17:22:56,2020-04-17,171,205,43.18,1444976,16,0,0
11839,11839,2020-04-17 17:23:36,2020-04-17,261,123,82.39,1445016,16,0,0
11840,11840,2020-04-17 17:24:16,2020-04-17,154,29,64.04,1445056,16,0,0
11841,11841,2020-04-17 17:26:16,2020-04-17,209,218,29.48,1445176,16,0,0
11842,11842,2020-04-17 17:26:55,2020-04-17,83,7,268.075,1445215,16,1,4
11843,11843,2020-04-17 17:35:38,2020-04-17,124,215,30.48,1445738,16,0,0
11844,11844,2020-04-17 17:39:00,2020-04-17,378,160,92.49,1445940,16,0,0
11845,11845,2020-04-17 17:40:10,2020-04-17,336,96,15.3,1446010,16,0,0
11846,11846,2020-04-17 17:40:51,2020-04-17,212,50,101.04,1446051,16,0,0
11847,11847,2020-04-17 17:41:57,2020-04-17,202,69,7.64,1446117,16,0,0
11848,11848,2020-04-17 17:43:24,2020-04-17,38,78,26.425,1446204,16,1,4
11849,11849,2020-04-17 17:47:15,2020-04-17,259,192,15.23,1446435,16,0,0
11850,11850,2020-04-17 17:47:16,2020-04-17,389,187,57.12,1446436,16,0,0
